"Customer ID",Age,Gender,"Item Purchased",Category,"Purchase Amount (USD)",Location,Size,Color,Season,"Review Rating","Subscription Status","Payment Method","Shipping Type","Discount Applied","Promo Code Used","Previous Purchases","Preferred Payment Method","Frequency of Purchases"
207,24,0,T-shirt,Clothing,55,Wisconsin,L,Silver,Summer,4.2,1,Venmo,"Free Shipping",1,1,6,Venmo,4
208,62,0,Gloves,Accessories,91,"Rhode Island",M,Silver,Summer,2.9,1,Venmo,Express,1,1,17,"Bank Transfer",4
209,57,0,Skirt,Clothing,38,Wisconsin,M,Gold,Spring,4.1,1,Cash,"Store Pickup",1,1,17,"Credit Card",3
210,55,0,Sandals,Footwear,97,Minnesota,S,Olive,Winter,3.2,1,"Bank Transfer","Store Pickup",1,1,44,Cash,2
211,45,0,Jacket,Outerwear,22,Vermont,L,Teal,Fall,3,1,Venmo,"2-Day Shipping",1,1,6,PayPal,4
212,69,0,Skirt,Clothing,92,"South Dakota",L,Maroon,Fall,4.2,1,Venmo,"2-Day Shipping",1,1,45,"Debit Card",4
213,67,0,Handbag,Accessories,84,Virginia,L,Blue,Fall,4.2,1,Venmo,Express,1,1,7,"Debit Card",1
214,30,0,Handbag,Accessories,93,Nevada,L,Peach,Fall,4.4,1,Cash,"Store Pickup",1,1,11,"Debit Card",2
215,24,0,Jacket,Outerwear,50,Hawaii,L,Blue,Summer,4.2,1,Cash,"Next Day Air",1,1,41,Cash,2
216,62,0,Scarf,Accessories,64,"New Jersey",S,Orange,Spring,2.8,1,"Bank Transfer","2-Day Shipping",1,1,24,PayPal,4
217,43,0,Shorts,Clothing,61,Massachusetts,L,Yellow,Spring,3.7,1,Cash,"Free Shipping",1,1,21,Venmo,5
218,35,0,Sunglasses,Accessories,48,Oklahoma,M,Purple,Winter,3.5,1,Venmo,"Next Day Air",1,1,24,"Bank Transfer",1
219,28,0,T-shirt,Clothing,45,California,S,Magenta,Spring,2.9,1,"Credit Card","Store Pickup",1,1,8,"Credit Card",2
220,32,0,Belt,Accessories,88,Nevada,M,Cyan,Spring,3,1,Venmo,"Free Shipping",1,1,12,Cash,4
221,39,0,Sneakers,Footwear,57,Arizona,S,Indigo,Spring,3.7,1,"Debit Card",Express,1,1,48,"Debit Card",4
222,28,0,Hat,Accessories,68,"North Carolina",XL,Magenta,Summer,4.4,1,"Debit Card","Store Pickup",1,1,6,"Bank Transfer",2
223,47,0,Gloves,Accessories,94,"New York",XL,Gray,Spring,4.5,1,Venmo,"2-Day Shipping",1,1,14,PayPal,4
224,20,0,Pants,Clothing,41,Wyoming,M,Turquoise,Spring,4.8,1,Venmo,"Free Shipping",1,1,34,PayPal,1
225,63,0,Socks,Clothing,83,"South Dakota",S,Beige,Summer,2.9,1,PayPal,"Free Shipping",1,1,12,Cash,2
226,25,0,Jacket,Outerwear,22,Arkansas,M,Olive,Spring,3.2,1,"Debit Card","Next Day Air",1,1,11,"Bank Transfer",1
227,29,0,Shoes,Footwear,74,Texas,L,Violet,Spring,3.3,1,Cash,"Free Shipping",1,1,5,PayPal,3
228,50,0,Jeans,Clothing,90,"Rhode Island",M,Turquoise,Winter,4.2,1,Venmo,Standard,1,1,25,Venmo,4
229,18,0,Socks,Clothing,79,"New Hampshire",M,White,Spring,2.9,1,"Credit Card","Store Pickup",1,1,11,"Credit Card",1
230,70,0,Sandals,Footwear,28,Ohio,S,Silver,Spring,4.6,1,Cash,"Next Day Air",1,1,27,PayPal,2
231,66,0,Scarf,Accessories,88,Utah,L,Olive,Fall,4.1,1,Venmo,Standard,1,1,43,"Credit Card",1
232,28,0,Blouse,Clothing,26,Tennessee,M,Blue,Spring,3.1,1,"Bank Transfer","2-Day Shipping",1,1,18,"Debit Card",2
233,54,0,Jewelry,Accessories,27,Hawaii,L,Purple,Winter,4.2,1,"Bank Transfer",Express,1,1,32,"Bank Transfer",4
234,19,0,Sweater,Clothing,83,Arizona,XL,Yellow,Fall,4.5,1,PayPal,"Next Day Air",1,1,27,"Bank Transfer",2
235,20,0,Gloves,Accessories,39,"South Dakota",S,Silver,Summer,3.7,1,PayPal,"Next Day Air",1,1,24,"Credit Card",5
236,43,0,Sunglasses,Accessories,89,"New Jersey",M,Cyan,Winter,3.7,1,Cash,"Free Shipping",1,1,31,"Debit Card",2
237,38,0,Coat,Outerwear,68,"North Dakota",L,Green,Winter,3.4,1,"Debit Card","Next Day Air",1,1,39,PayPal,4
238,50,0,Dress,Clothing,90,Iowa,M,Beige,Summer,3,1,Venmo,"Store Pickup",1,1,36,"Debit Card",4
239,64,0,Skirt,Clothing,34,Ohio,M,Peach,Fall,4.2,1,"Debit Card","Free Shipping",1,1,5,Cash,1
240,49,0,Pants,Clothing,51,Vermont,L,Yellow,Summer,2.9,1,PayPal,Express,1,1,47,"Credit Card",4
241,47,0,Sweater,Clothing,45,Montana,XL,Turquoise,Winter,3.5,1,"Credit Card","Free Shipping",1,1,29,"Bank Transfer",4
242,36,0,Hoodie,Clothing,88,Delaware,M,Peach,Winter,4.1,1,PayPal,"Free Shipping",1,1,43,Venmo,4
243,55,0,Coat,Outerwear,85,"New York",L,Gray,Summer,4.3,1,"Credit Card","Store Pickup",1,1,40,"Debit Card",2
244,25,0,Jewelry,Accessories,100,Kentucky,M,Olive,Winter,2.8,1,"Credit Card","2-Day Shipping",1,1,4,"Debit Card",3
245,53,0,Belt,Accessories,42,Oregon,S,Indigo,Spring,4.9,1,"Debit Card","2-Day Shipping",1,1,39,PayPal,5
246,49,0,Sandals,Footwear,53,"Rhode Island",L,Charcoal,Summer,3.3,1,Cash,"Next Day Air",1,1,45,Venmo,4
247,35,0,Sunglasses,Accessories,86,Nevada,XL,Beige,Spring,3.2,1,"Credit Card",Express,1,1,20,Venmo,4
248,29,0,Sweater,Clothing,66,Montana,XL,Brown,Spring,4.4,1,"Credit Card",Standard,1,1,14,"Debit Card",5
249,47,0,Belt,Accessories,100,Pennsylvania,M,Blue,Winter,4.8,1,Venmo,Express,1,1,33,PayPal,5
250,53,0,Handbag,Accessories,47,Alaska,S,Teal,Fall,4.2,1,Cash,Standard,1,1,18,"Credit Card",1
251,33,0,Skirt,Clothing,25,Mississippi,L,Black,Fall,4,1,"Debit Card",Express,1,1,9,"Bank Transfer",5
252,21,0,Handbag,Accessories,51,Wyoming,XL,Gold,Winter,2.5,1,PayPal,Standard,1,1,34,PayPal,1
253,32,0,Shorts,Clothing,41,Delaware,M,Violet,Summer,3.9,1,Cash,"Free Shipping",1,1,33,Venmo,4
254,52,0,Boots,Footwear,73,Oklahoma,L,Cyan,Winter,4.9,1,PayPal,"2-Day Shipping",1,1,15,"Bank Transfer",4
255,67,0,Sunglasses,Accessories,42,Indiana,M,White,Winter,3.5,1,"Credit Card","Store Pickup",1,1,4,PayPal,4
256,43,0,Scarf,Accessories,20,Maryland,M,Charcoal,Spring,4.2,1,"Debit Card","Free Shipping",1,1,25,"Debit Card",1
257,58,0,Jewelry,Accessories,30,"South Dakota",XL,Violet,Spring,4.7,1,Venmo,Express,1,1,20,"Credit Card",2
258,20,0,Handbag,Accessories,53,"West Virginia",M,Red,Summer,4.5,1,PayPal,Express,1,1,5,"Credit Card",2
259,61,0,Gloves,Accessories,74,Alabama,S,Lavender,Spring,2.8,1,Venmo,Express,1,1,16,Cash,2
260,32,0,Jeans,Clothing,57,Louisiana,M,Gold,Fall,2.9,1,"Credit Card",Standard,1,1,13,"Debit Card",1
261,38,0,Hat,Accessories,57,Montana,S,Red,Winter,3.2,1,"Bank Transfer","2-Day Shipping",1,1,11,"Credit Card",2
262,21,0,Jeans,Clothing,77,California,L,Magenta,Winter,4.9,1,Cash,Standard,1,1,21,"Credit Card",1
263,37,0,Pants,Clothing,40,Hawaii,M,Teal,Summer,3.7,1,Cash,"Next Day Air",1,1,6,"Debit Card",1
264,27,0,Shorts,Clothing,46,Iowa,M,Purple,Summer,4.3,1,"Credit Card","Store Pickup",1,1,29,Venmo,3
265,36,0,Pants,Clothing,78,Colorado,S,Charcoal,Fall,3.9,1,Venmo,"Store Pickup",1,1,15,Cash,1
266,32,0,Backpack,Accessories,59,Michigan,M,Gray,Spring,3.2,1,Venmo,"2-Day Shipping",1,1,17,"Bank Transfer",4
267,51,0,Jewelry,Accessories,75,Louisiana,L,White,Summer,3.1,1,Cash,Express,1,1,32,"Credit Card",5
268,64,0,Sweater,Clothing,54,Maryland,M,Olive,Spring,3.9,1,Venmo,"2-Day Shipping",1,1,42,Venmo,1
269,68,0,Shoes,Footwear,42,Georgia,M,Charcoal,Spring,2.6,1,Venmo,"Store Pickup",1,1,21,Cash,3
270,68,0,Blouse,Clothing,44,Georgia,M,Charcoal,Winter,3.3,1,PayPal,"Next Day Air",1,1,9,Cash,4
271,33,0,Jeans,Clothing,52,"North Dakota",XL,Orange,Fall,4.6,1,"Debit Card","Free Shipping",1,1,16,"Bank Transfer",1
272,65,0,Sunglasses,Accessories,69,Maryland,XL,Yellow,Summer,4.6,1,"Credit Card",Express,1,1,42,"Credit Card",4
273,48,0,Jewelry,Accessories,26,Oregon,M,Beige,Summer,4.4,1,PayPal,"2-Day Shipping",1,1,37,"Debit Card",4
274,69,0,Coat,Outerwear,33,"North Dakota",S,Silver,Spring,4.2,1,Cash,Express,1,1,32,"Debit Card",2
275,59,0,Jewelry,Accessories,32,Maryland,M,Indigo,Spring,3,1,"Credit Card",Express,1,1,28,Cash,4
276,48,0,Backpack,Accessories,85,Virginia,XL,Lavender,Winter,4,1,"Debit Card",Express,1,1,13,"Credit Card",5
277,25,0,Skirt,Clothing,30,"South Dakota",XL,Turquoise,Fall,3.5,1,"Debit Card",Express,1,1,11,"Bank Transfer",4
278,29,0,Shirt,Clothing,29,Georgia,M,Green,Winter,3,1,"Credit Card","Store Pickup",1,1,36,"Bank Transfer",4
279,57,0,Sweater,Clothing,95,Hawaii,M,Orange,Spring,3.7,1,"Bank Transfer",Express,1,1,23,"Debit Card",1
280,23,0,Sneakers,Footwear,69,Arkansas,L,Turquoise,Summer,4,1,"Credit Card",Standard,1,1,37,"Bank Transfer",3
281,45,0,Sandals,Footwear,69,Montana,S,Cyan,Fall,4.2,1,"Debit Card","2-Day Shipping",1,1,21,Cash,4
282,38,0,Belt,Accessories,61,Oklahoma,XL,Charcoal,Spring,2.5,1,"Bank Transfer",Standard,1,1,22,"Debit Card",4
283,21,0,Skirt,Clothing,94,Minnesota,M,Teal,Summer,3,1,"Debit Card","2-Day Shipping",1,1,9,Cash,3
284,32,0,Sweater,Clothing,30,Montana,S,Maroon,Fall,3.2,1,"Debit Card","Next Day Air",1,1,16,Venmo,1
285,63,0,Skirt,Clothing,45,Ohio,M,Red,Summer,3.5,1,PayPal,Standard,1,1,4,PayPal,2
286,29,0,Handbag,Accessories,39,Kentucky,XL,Yellow,Summer,4.8,1,"Credit Card",Express,1,1,3,"Debit Card",4
287,27,0,Jewelry,Accessories,51,Nebraska,L,Gray,Summer,2.6,1,Cash,"Store Pickup",1,1,6,"Debit Card",1
288,56,0,Scarf,Accessories,37,Delaware,L,Blue,Spring,3.4,1,Cash,"2-Day Shipping",1,1,18,Venmo,4
289,30,0,T-shirt,Clothing,62,"North Carolina",M,Lavender,Winter,3.7,1,"Credit Card","2-Day Shipping",1,1,34,Venmo,4
290,49,0,Coat,Outerwear,85,"New York",M,Yellow,Fall,4.5,1,"Debit Card","2-Day Shipping",1,1,26,"Credit Card",3
291,58,0,T-shirt,Clothing,33,Colorado,M,Indigo,Winter,3.7,1,"Bank Transfer",Standard,1,1,50,PayPal,5
292,57,0,Dress,Clothing,26,Delaware,XL,Violet,Fall,3.3,1,"Credit Card","Next Day Air",1,1,40,"Bank Transfer",3
293,60,0,Shoes,Footwear,99,Utah,M,Green,Spring,4.7,1,"Credit Card","Free Shipping",1,1,24,Cash,2
294,69,0,Handbag,Accessories,39,Connecticut,M,White,Spring,2.7,1,PayPal,Express,1,1,33,PayPal,1
295,70,0,Skirt,Clothing,20,"New Jersey",M,Gold,Spring,4.6,1,Cash,"Store Pickup",1,1,19,"Credit Card",2
296,53,0,Sunglasses,Accessories,42,"West Virginia",M,Indigo,Winter,2.7,1,Venmo,"Store Pickup",1,1,24,"Credit Card",2
297,25,0,Sandals,Footwear,74,Indiana,S,Lavender,Spring,4.8,1,PayPal,"2-Day Shipping",1,1,19,"Credit Card",5
298,48,0,Shoes,Footwear,26,Delaware,XL,Purple,Summer,4.4,1,"Bank Transfer",Standard,1,1,4,"Credit Card",4
299,69,0,T-shirt,Clothing,53,Maryland,M,Lavender,Winter,4,1,Cash,Standard,1,1,11,Venmo,2
300,25,0,Sneakers,Footwear,80,Pennsylvania,M,Maroon,Summer,3.2,1,"Credit Card","Next Day Air",1,1,28,PayPal,4
301,29,0,Hat,Accessories,98,Iowa,M,Teal,Spring,4.4,1,Cash,"Store Pickup",1,1,24,PayPal,5
302,46,0,Skirt,Clothing,95,Pennsylvania,M,Green,Spring,3.8,1,"Debit Card",Standard,1,1,25,"Credit Card",2
303,37,0,Sweater,Clothing,44,Delaware,L,Olive,Summer,3.6,1,Venmo,Express,1,1,27,"Bank Transfer",2
304,20,0,Sandals,Footwear,60,Oregon,M,Turquoise,Summer,3.3,1,Cash,"Next Day Air",1,1,49,Venmo,5
305,40,0,Dress,Clothing,84,Oregon,M,Green,Winter,3.4,1,Venmo,"Next Day Air",1,1,45,"Credit Card",4
306,60,0,Sweater,Clothing,59,Utah,M,Teal,Fall,3.5,1,"Debit Card","2-Day Shipping",1,1,26,PayPal,1
307,26,0,Jacket,Outerwear,49,"North Dakota",S,White,Summer,3.6,1,"Debit Card",Express,1,1,4,Cash,1
308,29,0,Gloves,Accessories,32,Florida,M,Orange,Winter,3.2,1,Cash,"Free Shipping",1,1,3,"Credit Card",2
309,66,0,Handbag,Accessories,29,Maryland,M,Beige,Fall,3.7,1,"Bank Transfer",Standard,1,1,45,Venmo,4
310,66,0,Dress,Clothing,22,Minnesota,M,Yellow,Spring,4.5,1,"Bank Transfer",Standard,1,1,21,Cash,4
311,56,0,Pants,Clothing,85,Montana,M,Charcoal,Winter,4.6,1,"Debit Card",Standard,1,1,50,Cash,4
312,69,0,Jeans,Clothing,52,"Rhode Island",L,Silver,Winter,4.1,1,"Debit Card","Store Pickup",1,1,19,"Bank Transfer",3
313,38,0,Pants,Clothing,89,Massachusetts,L,Green,Spring,3.4,1,"Bank Transfer","Next Day Air",1,1,6,PayPal,1
314,42,0,Dress,Clothing,77,Vermont,M,Pink,Spring,3.7,1,PayPal,Express,1,1,50,"Credit Card",2
315,30,0,Pants,Clothing,24,"New Jersey",M,Purple,Summer,3.3,1,PayPal,"Store Pickup",1,1,17,"Debit Card",2
316,66,0,Jewelry,Accessories,24,Wisconsin,XL,Orange,Spring,4.5,1,Venmo,Express,1,1,24,"Debit Card",1
317,36,0,Handbag,Accessories,22,California,M,Charcoal,Fall,3.3,1,"Bank Transfer","Free Shipping",1,1,46,Venmo,3
318,58,0,Sweater,Clothing,82,"West Virginia",L,Teal,Fall,4.3,1,"Bank Transfer",Standard,1,1,42,Cash,2
319,45,0,Backpack,Accessories,67,"South Dakota",M,Beige,Winter,2.5,1,PayPal,Standard,1,1,10,Cash,1
320,47,0,Shorts,Clothing,74,Maine,XL,White,Spring,2.6,1,Venmo,Standard,1,1,1,Cash,2
321,66,0,Jewelry,Accessories,72,Kansas,L,White,Summer,4.9,1,PayPal,Standard,1,1,28,"Debit Card",2
322,41,0,Sneakers,Footwear,36,Vermont,L,Orange,Summer,4.7,1,"Credit Card","Free Shipping",1,1,48,"Debit Card",2
323,41,0,Belt,Accessories,95,Tennessee,S,Cyan,Winter,3,1,"Credit Card",Standard,1,1,47,"Credit Card",3
324,66,0,Hoodie,Clothing,78,Tennessee,M,Orange,Winter,3.5,1,Venmo,"Next Day Air",1,1,29,PayPal,4
325,37,0,Shirt,Clothing,82,Wyoming,M,Olive,Summer,4.8,1,"Credit Card",Standard,1,1,37,Venmo,2
326,70,0,Pants,Clothing,70,Vermont,M,Charcoal,Winter,4.3,1,"Debit Card","Free Shipping",1,1,38,"Debit Card",1
327,62,0,Scarf,Accessories,41,"New Jersey",M,White,Fall,3.2,1,Cash,"Store Pickup",1,1,48,"Bank Transfer",5
328,61,0,Coat,Outerwear,42,Iowa,M,Teal,Summer,3.1,1,PayPal,"Free Shipping",1,1,36,PayPal,5
329,48,0,Coat,Outerwear,50,Florida,M,Yellow,Fall,2.8,1,"Debit Card","Free Shipping",1,1,9,"Credit Card",5
330,70,0,Socks,Clothing,31,Nevada,S,White,Summer,2.9,1,"Debit Card","2-Day Shipping",1,1,34,"Bank Transfer",3
331,46,0,Sweater,Clothing,51,"North Dakota",M,Beige,Winter,3.7,1,"Bank Transfer",Express,1,1,43,Venmo,4
332,31,0,Shirt,Clothing,98,Florida,L,Beige,Fall,3.3,1,"Credit Card","Store Pickup",1,1,46,PayPal,2
333,19,0,Shirt,Clothing,86,"New York",M,Maroon,Winter,2.8,1,Cash,"2-Day Shipping",1,1,5,"Credit Card",3
334,39,0,Sweater,Clothing,64,Alaska,M,Teal,Winter,4.5,1,Cash,Standard,1,1,15,"Bank Transfer",4
335,41,0,Blouse,Clothing,46,Kansas,M,Lavender,Fall,2.6,1,PayPal,"Next Day Air",1,1,30,"Credit Card",1
336,20,0,Sweater,Clothing,85,Oregon,L,Maroon,Spring,3.7,1,Cash,Standard,1,1,44,Venmo,2
337,36,0,Hat,Accessories,81,"Rhode Island",S,Orange,Fall,4.4,1,"Debit Card",Express,1,1,16,PayPal,1
338,32,0,Sweater,Clothing,59,"New Mexico",M,Cyan,Winter,4.3,1,Cash,"2-Day Shipping",1,1,16,"Bank Transfer",1
339,69,0,Hoodie,Clothing,79,Massachusetts,M,Silver,Winter,3.5,1,Venmo,Express,1,1,16,Cash,5
340,40,0,Shorts,Clothing,33,Pennsylvania,M,Teal,Spring,3.8,1,"Credit Card","2-Day Shipping",1,1,21,"Credit Card",2
341,40,0,Shorts,Clothing,47,"New Jersey",L,Blue,Summer,3.5,1,Cash,Express,1,1,39,Venmo,2
342,20,0,Hat,Accessories,20,Utah,S,Blue,Summer,4.6,1,"Credit Card","Store Pickup",1,1,40,"Debit Card",4
343,64,0,Coat,Outerwear,36,Kentucky,M,Olive,Spring,2.6,1,"Bank Transfer","Next Day Air",1,1,48,"Credit Card",2
344,27,0,Sandals,Footwear,39,Nebraska,M,Purple,Summer,4.4,1,Cash,"Next Day Air",1,1,26,Venmo,3
345,24,0,Skirt,Clothing,71,Virginia,M,Charcoal,Winter,4,1,PayPal,Standard,1,1,46,"Debit Card",3
346,48,0,Shoes,Footwear,59,Wyoming,S,Olive,Winter,4.4,1,Cash,"Next Day Air",1,1,27,"Bank Transfer",1
347,49,0,Jeans,Clothing,50,"New Mexico",L,Violet,Spring,4.7,1,"Credit Card","Next Day Air",1,1,5,Cash,5
348,36,0,Sandals,Footwear,41,Oregon,L,Red,Fall,3.9,1,"Credit Card","Store Pickup",1,1,43,PayPal,4
349,56,0,Blouse,Clothing,59,"South Carolina",M,Beige,Fall,2.7,1,"Bank Transfer","Free Shipping",1,1,17,PayPal,4
350,37,0,Hat,Accessories,87,Arizona,M,Green,Winter,3.7,1,Cash,"2-Day Shipping",1,1,3,"Bank Transfer",4
351,42,0,Sweater,Clothing,68,Kentucky,M,Violet,Spring,2.6,1,Venmo,"2-Day Shipping",1,1,47,"Bank Transfer",4
352,28,0,Skirt,Clothing,90,"New York",M,Teal,Winter,3.9,1,Cash,Standard,1,1,24,"Debit Card",4
353,27,0,Jeans,Clothing,71,Texas,XL,Yellow,Fall,4.9,1,Venmo,"Next Day Air",1,1,12,Cash,2
354,63,0,Sneakers,Footwear,64,Missouri,L,Yellow,Fall,4.1,1,"Credit Card","Store Pickup",1,1,35,"Debit Card",3
355,58,0,Jewelry,Accessories,76,Pennsylvania,S,Olive,Fall,3,1,PayPal,"Free Shipping",1,1,42,Venmo,5
356,37,0,Jewelry,Accessories,42,Oregon,XL,Magenta,Fall,4.1,1,"Credit Card","2-Day Shipping",1,1,1,PayPal,2
357,56,0,Pants,Clothing,80,Nevada,L,Black,Spring,3.8,1,"Debit Card",Standard,1,1,27,Cash,5
358,18,0,Belt,Accessories,56,Arkansas,M,Olive,Spring,4,1,"Bank Transfer",Standard,1,1,16,"Credit Card",4
359,48,0,Hat,Accessories,25,Minnesota,XL,Magenta,Summer,3.6,1,"Debit Card",Express,1,1,36,"Credit Card",2
360,31,0,Sneakers,Footwear,74,Georgia,M,Olive,Winter,3,1,"Debit Card","Store Pickup",1,1,30,"Credit Card",2
361,51,0,Pants,Clothing,30,"Rhode Island",M,Teal,Summer,3,1,"Bank Transfer",Standard,1,1,18,"Debit Card",4
362,65,0,T-shirt,Clothing,96,Nevada,M,White,Spring,2.6,1,"Bank Transfer","Free Shipping",1,1,45,Cash,1
363,53,0,Sneakers,Footwear,64,Texas,M,Charcoal,Fall,3.4,1,Cash,"Free Shipping",1,1,1,Venmo,4
364,55,0,Shorts,Clothing,88,Florida,L,Yellow,Winter,3.1,1,Cash,"Free Shipping",1,1,42,"Bank Transfer",4
365,62,0,Shoes,Footwear,88,"North Dakota",L,Charcoal,Summer,3,1,"Debit Card","Free Shipping",1,1,7,Venmo,2
366,55,0,Gloves,Accessories,88,"West Virginia",XL,Gray,Summer,3.7,1,PayPal,Standard,1,1,50,PayPal,2
367,64,0,Socks,Clothing,36,Nebraska,M,Turquoise,Spring,3.5,1,"Bank Transfer","Store Pickup",1,1,37,Venmo,4
368,52,0,Dress,Clothing,40,Tennessee,XL,Cyan,Spring,2.8,1,"Credit Card","Store Pickup",1,1,18,"Bank Transfer",3
369,24,0,Handbag,Accessories,39,Oklahoma,M,Charcoal,Spring,4.5,1,Venmo,Standard,1,1,29,Cash,3
370,38,0,Belt,Accessories,40,Wisconsin,M,Silver,Summer,3.3,1,Cash,"Store Pickup",1,1,45,PayPal,2
371,59,0,Scarf,Accessories,34,Oregon,M,Olive,Winter,3.4,1,"Credit Card",Express,1,1,13,PayPal,5
372,27,0,Sneakers,Footwear,83,"North Carolina",S,Pink,Winter,3.2,1,"Bank Transfer","2-Day Shipping",1,1,47,PayPal,3
373,24,0,Sweater,Clothing,85,Pennsylvania,L,Orange,Summer,3.7,1,"Credit Card",Standard,1,1,7,"Debit Card",5
374,23,0,Coat,Outerwear,27,"North Dakota",L,White,Summer,4.6,1,"Bank Transfer",Express,1,1,11,Venmo,4
375,69,0,Jewelry,Accessories,78,Ohio,S,Purple,Spring,5,1,"Bank Transfer","Store Pickup",1,1,39,"Bank Transfer",3
376,59,0,Sunglasses,Accessories,32,Oklahoma,M,Olive,Summer,4.4,1,"Debit Card",Standard,1,1,6,"Debit Card",2
377,51,0,Shoes,Footwear,51,"South Carolina",S,Gray,Fall,4.9,1,PayPal,Express,1,1,2,Venmo,4
378,63,0,Scarf,Accessories,32,Maine,M,Silver,Spring,4.1,1,"Debit Card",Standard,1,1,39,"Credit Card",2
379,54,0,Dress,Clothing,62,Nevada,L,Orange,Winter,4.9,1,Cash,"Next Day Air",1,1,23,"Credit Card",3
380,32,0,T-shirt,Clothing,29,Montana,S,Magenta,Fall,4.7,1,"Debit Card","2-Day Shipping",1,1,46,"Debit Card",4
381,39,0,Backpack,Accessories,69,"New Hampshire",XL,Beige,Fall,3,1,PayPal,"Store Pickup",1,1,19,"Bank Transfer",5
382,66,0,Jewelry,Accessories,25,Maine,L,Lavender,Winter,3.4,1,"Debit Card","Store Pickup",1,1,3,"Credit Card",2
383,28,0,Jeans,Clothing,76,California,M,Peach,Winter,3.2,1,PayPal,"Store Pickup",1,1,47,PayPal,2
384,50,0,Sunglasses,Accessories,77,"West Virginia",S,Magenta,Fall,2.9,1,"Credit Card",Standard,1,1,6,PayPal,2
385,70,0,Sweater,Clothing,33,California,M,Beige,Fall,4.5,1,"Credit Card","2-Day Shipping",1,1,6,Venmo,1
386,67,0,Shorts,Clothing,93,"West Virginia",S,Yellow,Fall,2.7,1,"Credit Card","Next Day Air",1,1,12,"Credit Card",4
387,64,0,Jewelry,Accessories,39,Louisiana,L,Brown,Spring,3.4,1,Cash,Express,1,1,40,PayPal,2
388,45,0,Coat,Outerwear,93,Georgia,L,Silver,Summer,4.6,1,Cash,"Store Pickup",1,1,38,PayPal,4
389,22,0,Handbag,Accessories,82,Washington,M,Orange,Summer,2.7,1,"Credit Card","Store Pickup",1,1,10,PayPal,2
390,27,0,Boots,Footwear,42,Virginia,L,Purple,Spring,4.2,1,Venmo,Standard,1,1,28,"Bank Transfer",3
391,25,0,Gloves,Accessories,71,Indiana,M,Indigo,Winter,3.2,1,"Debit Card","2-Day Shipping",1,1,19,PayPal,1
392,37,0,Sweater,Clothing,86,Minnesota,L,Gray,Spring,4.8,1,Cash,Standard,1,1,25,Cash,4
393,26,0,T-shirt,Clothing,82,Idaho,XL,Black,Spring,3.3,1,PayPal,"Next Day Air",1,1,38,"Credit Card",1
394,33,0,Shoes,Footwear,65,Vermont,L,Maroon,Fall,4.2,1,"Credit Card",Standard,1,1,6,PayPal,4
395,43,0,Scarf,Accessories,29,"North Dakota",M,Beige,Spring,4.8,1,PayPal,"Store Pickup",1,1,7,"Debit Card",4
396,37,0,Sneakers,Footwear,65,"Rhode Island",L,Brown,Winter,4.9,1,Cash,"Store Pickup",1,1,2,PayPal,1
397,46,0,Dress,Clothing,88,"South Carolina",S,Black,Fall,3.9,1,"Bank Transfer",Standard,1,1,24,"Bank Transfer",1
398,22,0,Belt,Accessories,46,Mississippi,M,Indigo,Fall,3,1,Venmo,"Free Shipping",1,1,26,Cash,1
399,20,0,Boots,Footwear,67,Montana,S,Silver,Winter,4.6,1,PayPal,"Free Shipping",1,1,25,"Debit Card",2
400,60,0,Scarf,Accessories,35,Idaho,L,Blue,Fall,3.5,1,"Credit Card","2-Day Shipping",1,1,10,"Debit Card",3
401,39,0,Boots,Footwear,66,Utah,M,Green,Winter,4.8,1,Venmo,"Free Shipping",1,1,14,PayPal,4
402,43,0,T-shirt,Clothing,91,Oklahoma,L,Orange,Fall,4.8,1,"Bank Transfer",Standard,1,1,21,Cash,2
403,31,0,Backpack,Accessories,78,California,L,Cyan,Fall,3,1,PayPal,Express,1,1,26,PayPal,3
404,19,0,Sneakers,Footwear,45,Nevada,M,Orange,Winter,4.5,1,"Credit Card","Next Day Air",1,1,12,"Bank Transfer",1
405,35,0,T-shirt,Clothing,93,Delaware,M,Indigo,Spring,4.8,1,"Credit Card","Store Pickup",1,1,11,"Credit Card",3
406,41,0,Jeans,Clothing,74,"South Carolina",S,Silver,Summer,3.8,1,"Debit Card",Standard,1,1,15,Cash,1
407,52,0,Gloves,Accessories,55,Maryland,M,Peach,Spring,4.6,1,"Debit Card",Express,1,1,13,Cash,3
408,45,0,Hoodie,Clothing,76,"North Carolina",XL,Teal,Spring,3.1,1,"Debit Card","Next Day Air",1,1,5,"Credit Card",4
409,34,0,Sneakers,Footwear,66,Alabama,L,White,Spring,3.4,1,"Credit Card",Express,1,1,36,Cash,4
410,35,0,Shorts,Clothing,51,Minnesota,M,Brown,Winter,3.3,1,"Debit Card","2-Day Shipping",1,1,32,"Bank Transfer",3
411,29,0,Sweater,Clothing,26,Virginia,L,Lavender,Spring,4.8,1,"Debit Card","2-Day Shipping",1,1,1,"Credit Card",2
412,59,0,Jeans,Clothing,29,Michigan,M,Indigo,Summer,2.8,1,Cash,Express,1,1,15,PayPal,1
413,24,0,Jacket,Outerwear,74,Maine,M,Yellow,Summer,3.1,1,Venmo,"Store Pickup",1,1,3,"Bank Transfer",5
414,70,0,Jewelry,Accessories,99,Nevada,S,White,Summer,4.6,1,"Debit Card","Free Shipping",1,1,48,Cash,3
